playlist_genre,energy,tempo,danceability,loudness,liveness,valence,speechiness,track_popularity,instrumentalness,acousticness
10,0.8319258087227774,-0.9674010053947041,0.11820663851922487,0.6913758600338631,-0.1983476656113191,0.6704852032472655,1.8960695225741921,0.03216024790286381,-0.2652905969315342,-0.8757816502515001
24,0.7940578676747654,0.9654098958475744,0.1435753239244454,0.3830288795994175,1.383360033257009,0.8568917700622716,-0.6440748642587857,-0.9627421000646141,-0.2465696559536291,-0.8295575250329683
11,0.8481549263147825,1.8824399331821688,0.7587659450010427,0.0631299949988397,1.1816116022789058,-0.15139829589162646,-0.15870973073049466,-0.9627421000646141,-0.2652905969315342,1.052937937234699
17,-0.8991800677577689,-0.631160354136487,-0.0847428447225394,0.1647275111266158,-0.5857046530892769,-0.40135255593902136,0.8631643830408455,-1.2943762160537733,-0.2649129834121505,0.031057448811198603
7,0.9130713966828031,-0.26139911915753916,0.4987369195975322,0.7085556149475978,1.3268704725831402,-1.007173898087792,-0.5488069144960014,-0.7969250420700345,-0.2650816635629412,-0.26033815921581527
20,-0.8342635973897484,-0.4115580294743272,0.6002116612184143,-0.7144020161831202,0.35847800388824536,1.7084308593762783,-0.1396561407779378,2.0219649438378196,-0.2652905969315342,2.24247069329018
19,1.7028884528270527,0.8389777934124933,-1.8795773371418907,1.0894722497590266,0.2616387570187558,-1.4054061090107601,0.6726284835152768,0.6954284798811824,-0.2634121134340925,-0.8821005440529626
13,1.5351875710429994,1.8066398039526022,-1.3595192863348702,0.5794112504236608,-0.18220779113307084,-0.41406209458549903,1.013587461613663,-1.2943762160537733,-0.2652905969315342,-0.8646846668225261
5,-2.862903296390389,0.27688897554194736,-1.9683677360601624,-5.404475107632702,-0.4807954689806633,-0.8504229214479002,-0.6541030694969735,-0.6311079840754548,5.14014150795164,3.044806545528944
2,0.821106396994774,-0.40398171231583807,0.47971040554361677,-0.1154802155698164,0.7942546148009481,0.467132584903622,0.05087975874763106,-0.9627421000646141,-0.26467401986519706,1.0210041719714646
20,0.31259404577861355,0.08164173872098043,-1.0170420333643932,1.0071279072414705,-0.5913536091566638,-0.8080577926263078,-0.6190043511633162,-0.9627421000646141,-0.26511936102088307,-0.3920649409266571
10,0.3558716926906273,-0.853608417438664,1.1075853693228244,0.3196415080211547,-0.4807954689806633,0.39934837878907414,-0.04037690891987819,-0.13365681009171584,-0.2652905969315342,0.5100639277597143
23,-1.1047488905898337,0.1113556850401283,1.7671711898585583,-0.5766677742023159,-0.8729944188020956,0.971277617880571,2.0765772168615735,-0.9627421000646141,-0.26525673311338305,-0.3122305277685712
17,0.8914325732267963,-0.8311381694759257,0.5811851471644989,0.7218847351392885,1.004072983018175,0.8060536154763607,-0.6861933262591746,1.0270625958703417,-0.2652905969315342,-0.5409561214664874
9,0.3558716926906273,1.885544375334916,-0.160848900938201,-0.6080652573205206,1.6415980249089808,-1.1935804649027983,-0.522733580876713,0.8612455378757621,-0.2590098170744418,-0.8591760923146181
24,1.4540419830829745,1.902434018951645,-0.35745621282866014,0.5871125198677488,0.15672957291014233,-0.5750495841075499,-0.0654474220153478,0.36379436389202313,-0.2630479176539763,-0.7936320391118296
7,1.0915916901948597,0.25482526167064007,-0.21792844309994722,0.8273328859891087,-0.8681524564586212,-0.22341901488833352,-0.684187685211537,0.03216024790286381,-0.2652905969315342,-0.7700808872301942
22,-0.5042715396856445,-1.0450120592133736,-1.258044544713988,-0.48336393286048085,0.1405896984318941,0.22141483773838613,2.106661832576137,0.36379436389202313,-0.2652905969315342,0.09492497933766733
10,-0.7963956563417364,-1.0422771935073825,0.6128960039210246,-1.1311591741766507,-0.23869735180693974,0.31885463402804864,-0.6541030694969735,0.03216024790286381,0.07782016433587292,-0.49305547357163587
17,-0.136411540933528,-1.3926356650316625,-1.1882806598496316,0.6605707822575112,-0.8310307451586503,-0.7911117410976709,2.397479784483584,1.0270625958703417,-0.2652905969315342,0.37035370473306395
17,0.03128934085052509,2.247766250800049,0.029416239600953,0.21448955984226098,-0.7769621656565185,-0.7784022024511932,2.0765772168615735,-0.9627421000646141,-0.2652905969315342,1.0050372893398474
19,0.15030286985856217,-0.6982384792226227,-1.353177114983565,-0.8124451002597786,-0.38395622211117386,-0.47760978781788765,-0.3933697333040899,-0.6311079840754548,0.2822809531730615,-0.8786157719186121
1,0.4802949275626667,-0.5930570224759875,0.4353152060844808,0.38865673034702003,-0.5050052806980356,0.5137342266073737,-0.2489635778741851,-0.6311079840754548,-0.2652905969315342,-0.6670944942562632
26,0.3342328692346204,-0.8518344504942371,-0.13548021553298048,0.43516054968247436,0.6570656817358379,-0.4182986074676583,-0.6320410179729603,-0.13365681009171584,-0.26479541845856913,0.8373850217078669
17,1.0429043374188443,2.026205170970085,0.47336823419231167,0.8821303801105039,-0.8407146698455992,1.1237920816383036,0.8130233568499063,-0.2994738680862955,-0.2634760074306042,0.8014595357867281
7,0.46947551583466324,1.8114073401157487,-0.5477213533678141,-0.6353159030457552,0.4230375018012384,-0.2912032210028811,-0.36428793811334514,-1.2943762160537733,5.101805110044666,-0.7137976259537436
20,0.5181628686106786,-0.7061104575385161,0.441657377435786,0.7808290666536545,0.06796026327977693,0.9162029504125009,-0.48763486254305555,-0.9627421000646141,-0.2652905969315342,0.7375920052602596
19,1.3458478658029402,-0.11334679458725797,-0.44624661174693203,0.6949302920849808,-0.3678163476329256,0.6662486903651063,-0.62401845378241,-0.13365681009171584,-0.09980514596643467,-0.8818610408134883
4,-0.4177162458616171,-1.2802844252179693,0.38457783527403977,0.21834019456430523,-0.74064744808046,0.7467424351261314,1.7055336230486238,-0.9627421000646141,-0.26527890433017254,0.15480078920623186
3,-1.083110067133827,0.625916971857908,1.2344287963489269,-0.28727776470716376,-0.8245747953673509,0.7467424351261314,0.37178232636964187,-1.2943762160537733,-0.2652905969315342,-0.649131751295694
7,0.7778287500827609,-0.18567290521732324,0.9109780574323658,-0.6699716155441509,-0.5695647786110286,1.4245844962716092,-0.6310381974491415,0.19797730589744345,-0.26528376027390743,-0.7129992818221628
2,-0.2932930109895777,1.0681151904009472,-0.002294617155572667,0.170059159203292,0.7700448030835757,-1.886673972424049,0.27150027398776344,0.03216024790286381,-0.2652905969315342,-0.8696344004383274
20,-1.2021235961418646,-1.5549166828020329,0.8285298298653991,0.1904971434972178,0.10024001223627345,0.2764895052064562,-0.7162779419737382,0.8612455378757621,-0.2652905969315342,1.0090290099977517
0,0.7940578676747654,-1.019622157321266,0.20699703743749673,0.9475911703852519,-0.6922278246457153,0.9839871565270487,-0.5447956324007261,0.36379436389202313,-0.2125141558129349,0.222660040390605
7,1.0212655139628373,0.2541969817111558,-0.3447718701260499,0.9324848341680023,-0.24676728904606388,0.9204394632946601,-0.6651340952589803,0.8612455378757621,-0.15155928314084804,-0.7988212759671052
7,0.399149339602641,0.07413933685184225,-0.0276633025607932,0.5127656494652073,1.1331919788441611,0.19175924756327145,-0.6711510184018928,0.19797730589744345,-0.2652905969315342,-0.7732742637565176
10,-0.0877241881575126,1.5841547830057487,0.09283795311400433,0.3522238018230655,-0.6615620631370437,-1.223236055077913,0.5522900206570227,0.19797730589744345,-0.2652905969315342,-0.717789346611648
2,-0.747708303565721,1.512235206467115,0.13089098122183512,-0.15457896813210914,-0.6938418120935401,-1.367277493071327,2.0665490116233856,1.1928796538649213,-0.26315014804839487,-0.5760832632560453
2,-0.5583685983256617,-1.5928352262391547,1.3041926812132834,0.12118571850042596,-0.30325684971993255,-0.18105388606674114,2.9189464568693513,-0.9627421000646141,-0.2652905969315342,-0.8699936552975388
20,-0.22837654062155713,-1.009200101522759,0.9363467428375863,-0.8841261466239824,-0.5534249041327804,1.4076384447429722,-0.46256434944758595,0.19797730589744345,-0.2647807228393715,-0.8612118698501493
10,0.361281398554629,-0.8879790269869322,1.6974073049942018,1.14693556791876,0.15672957291014233,0.3485102242031633,1.685477212572248,-0.9627421000646141,-0.2652394178403284,-0.7648916503749186
19,0.9130713966828031,-0.5875503334193295,-0.6809069517452212,-0.7126248001575614,-0.14992804217657432,0.14515760585952028,-0.6581143515922487,-0.13365681009171584,2.4885406527193497,-0.8804639385832217
17,-1.2183527137338697,-0.7779561187877989,0.7968189731088734,-0.6770804796463862,-0.8011719773738909,1.3229081870997874,-0.4354881953044788,0.8612455378757621,-0.26520689579610396,0.3903123080225855
7,1.0591334550108493,0.3307362638342347,0.0103897255470376,0.5483099699763826,3.4573339037119077,1.1831032619885329,-0.48763486254305555,-1.1285591580591938,-0.2652905969315342,-0.5154091092558999
10,0.02046992912252166,2.177398895337789,0.21333920878880186,0.08297557395091237,-0.76405026607392,-0.3208588111779958,1.8860413173360042,-0.46529092608087513,-0.2652905969315342,-0.8355451060198247
17,-0.45017448104562735,-0.2237023215884712,1.2597974817541475,-0.44159935625984986,2.5857806818865026,0.8399457185336345,0.14113360589132162,-0.7969250420700345,-0.26525111044169003,-0.5122157327295765
20,0.25308728127459473,2.0272399850210014,-0.5477213533678141,0.5086188120722368,-0.13378816769832608,-0.829240357037104,0.28152847922595126,-0.46529092608087513,-0.2652905969315342,-0.6639011177299399
10,0.437017280650653,-0.2239979827458755,0.6446068606775502,0.8735405026536366,-0.5372850296545322,-0.12174270571651179,-0.11458562768246819,-0.9627421000646141,-0.2652905969315342,0.27056068828545643
1,-1.9324338877820952,0.6062185472458356,-0.8965407776895958,-1.1607794412692967,-0.6074934836349121,-1.5875761629436071,-0.6982271725450001,-0.46529092608087513,1.197881923184597,2.9450135290813364
1,-0.46640359863763253,-0.669189770507635,-0.26232364255908314,-1.229202258253309,0.8991637989095613,0.009589193630424634,1.7657028544777507,-0.6311079840754548,-0.2652905969315342,1.1487392330244022
7,0.10702522294654906,-0.5238723116433448,-0.28769232796430366,-2.13972926868125,-0.5453549668936564,-1.7189080622905435,-0.5608407607818268,-0.9627421000646141,5.79824967202134,1.0289876132872733
7,1.0266752198268392,0.2569688050618226,-1.4990470560635831,0.7778670399443897,1.383360033257009,-0.752983125158238,-0.20183101325470235,0.5296114218866027,-0.2286154429338635,-0.7684841989670325
21,1.1673275722908836,0.043649279994507656,-1.162911974444411,0.8960519056440477,-0.3758862848720497,-0.918207127562448,0.05087975874763106,-0.6311079840754548,-0.26431940818455757,-0.8817652395176986
8,1.064543160874851,-0.7789170175493633,-0.0847428447225394,0.688117630653672,0.4068976273229901,0.7636884866547683,-0.5427899913530886,-1.1285591580591938,-0.2652905969315342,1.0489462165767947
10,0.35046198682662555,1.032635851512412,1.2090601109437065,0.44967448055787107,-0.2871169752416843,0.21294181197406764,0.8932489987554091,-0.46529092608087513,-0.26515130801913883,-0.8371417942829864
17,-0.5096812455496462,-0.4118167329870563,0.5114212623001424,-0.9937211348667726,-0.47272553174153914,-1.6129952402365626,-0.46657563154286114,-0.13365681009171584,-0.2649570702697435,0.7176334019707381
17,-0.6990209507897056,-1.5143371889482713,0.441657377435786,-0.6427209698189169,-0.8568545443238473,1.1831032619885329,-0.5558266581627328,-0.46529092608087513,-0.2652905969315342,0.50607220710181
9,-0.6936112449257038,1.3686917145472512,-0.002294617155572667,-0.1708701150330644,-0.464655594502415,-1.1554518489633652,-0.4495276826379418,0.03216024790286381,-0.2651199999608482,-0.8584176653896163
24,-1.8675174174140747,-1.0188460467830793,-1.1121746036339704,-1.17973641220859,-0.49693534345891155,-0.5877591227540276,-0.7283117882595637,0.5296114218866027,-0.2617125331268834,0.5819148996019917
17,-0.39066771654160853,-0.482331919028019,0.8031611444601786,-0.025434603608172214,-0.8447496384651612,0.08584642550929095,-0.6360523000682354,-0.13365681009171584,-0.2564093314164188,1.4720686063146504
7,-0.40148712826961197,-0.0411315568912199,0.8856093720271453,-0.740467851224649,-0.860082519219497,0.8229996670049976,-0.23392127001690335,-0.13365681009171584,-0.2523840096361867,-0.4906604411768933
23,-0.03362712951749547,-1.6394757738197077,1.1773492541871808,0.0598717656186486,2.238773380604166,0.9628045921162525,2.3774233740072086,-1.2943762160537733,-0.2652905969315342,-0.8000187921644765
17,-0.16886977611753828,1.961307546919807,0.2831030936531576,0.6072543014907483,-0.730963523393511,0.2087052990919084,2.166831064005264,-0.9627421000646141,-0.2652905969315342,0.05101605210072012
17,0.1935805167705759,0.07351105689235794,0.39726217797665003,0.2769883234077443,1.2058214139962782,0.21294181197406764,0.9333618197081605,-1.1285591580591938,-0.2652905969315342,0.30648617420659513
22,-0.2987027168535794,-1.2677557836729554,-0.7253021512043571,0.25388451507548027,0.30198844321437646,0.18752273468111222,1.7155618282868115,-0.7969250420700345,-0.2652905969315342,-0.40803182355827433
9,0.7724190442187592,1.0784263732654273,-0.2369549571538626,0.1611730790754981,-0.27904703800256014,0.678958229011584,3.881654159735383,-0.13365681009171584,5.4787796894632335,2.4380650055274904
22,-2.3165230041262164,-0.28161495079506926,-1.7654182528183984,-1.3654554868794813,-0.028878983589712397,-1.689252472115429,-0.7152751214499193,0.5296114218866027,-0.2641724519925808,2.5338663013171936
20,0.9238908084108065,0.8119247975099857,0.7841346304062632,0.8264442779763292,0.5682963721054725,1.687248294965482,0.13110540065313378,1.1928796538649213,-0.10555560565248058,-0.7836527374670688
17,0.4911143392906701,-0.8890877563271989,1.329561366618504,0.457375750001959,1.3914299704961328,-0.3081492725315181,-0.31514973244622474,-1.1285591580591938,-0.2648727301943482,-0.7992204480328956
1,-0.7639374211577261,0.35564571634555925,-0.8204347214739341,0.19908702095408515,-0.5130752179371598,-0.10056014130571558,-0.7303174293072011,-0.2994738680862955,-0.23097952080479348,0.08694153802185872
9,0.46406580997066155,0.2533469558836181,0.13089098122183512,0.19523638623204118,0.04375045156240454,0.07313688686281322,-0.7132694804022819,0.5296114218866027,-0.26520817367603416,-0.8072038893487042
20,-0.022807717789492043,0.923278180917439,-0.10376935877645481,-0.03372827839411299,-0.5614948413719045,0.3146181211458894,-0.680176403116262,0.6954284798811824,0.5269949598125717,0.8453684630236755
24,1.5838749238190148,-0.13249085452919648,-0.4842996398547628,0.5326112284172803,-0.4081660338285462,1.9160199906020805,-0.6912074288782686,-0.9627421000646141,-0.2652905969315342,-0.7006249477826595
17,0.6263569858907129,-0.667822337654639,0.346524807166209,0.5690441569412347,-0.5905466154327513,-0.3039127596493588,-0.6079733254013096,1.6903308278486604,-0.2652905969315342,-0.33218913105809256
10,1.3133896306189299,-1.3663957373120168,0.09283795311400433,0.5989606267048072,0.44724731351861075,1.53049731832559,1.2241797716156075,-0.9627421000646141,-0.2652905969315342,-0.7257727879274565
7,0.9401199260028117,0.32899925453448364,0.4036043493279552,0.22574526133746659,3.4250541547554114,1.437294034918087,-0.36930204073243905,-0.6311079840754548,2.07322967539381,-0.6347615569272385
19,0.25308728127459473,-0.5037303952951663,-0.5286948393138987,-0.535495602943538,0.11637988671452171,-1.4181156476572379,-0.7092581983070066,-1.2943762160537733,2.3990890576030797,-0.8782565170594007
24,-0.9316383029417792,0.14284359830370297,-0.7506708366095777,0.012479338270414813,-0.7761551719326062,-0.9224436404446072,-0.6681425568304366,0.5296114218866027,-0.2652905969315342,1.7474973317100473
1,-1.364414772061916,-0.26221218734040164,1.094901026620214,-1.2265364342149714,-0.3516764731546773,-0.15987132165594492,-0.3733133228277142,-0.9627421000646141,-0.06338556795481043,0.9970538480240387
8,-0.9857353615817964,-0.9277454526578313,0.6509490320288553,-0.8077058575249552,0.16479951014926647,0.09008293839145018,-0.661122813163705,-0.46529092608087513,-0.25864562129432556,0.4940970451280971
10,-0.6773821273336987,0.5199594045730854,1.7481446758046428,0.48581120641089925,-0.6768949438913795,0.16210365738815677,1.9261541382887557,-0.9627421000646141,-0.2652905969315342,-0.34416429303180546
10,-0.8775412443017621,-0.7811344762298968,-0.7316443225556624,-0.6581235087070927,-0.6397732325914085,-0.13021573148083027,1.44480028685574,-0.2994738680862955,-0.2652905969315342,-0.7261719599932469
17,0.3775105161466341,-1.074910793755899,0.36555132122012435,0.7876417280849629,-0.6139494334262113,0.34427371132100404,-0.5748802481152897,1.0270625958703417,-0.2549397694966515,-0.5880584252297582
10,-0.26624448166956916,-0.7898195227286526,-1.0170420333643932,0.31075542789336086,0.7054853051705827,-1.0156469238521106,0.030823348271255373,-1.2943762160537733,-0.2652665088948493,-0.7948295553092009
20,-1.3103177134218988,-0.7019342436901782,-1.8605508230879755,-0.17679416845159376,1.2138913512354024,-1.0834311299666581,-0.6781707620686244,1.1928796538649213,-0.2652905969315342,1.4481182823672245
20,1.5514166886350047,0.2566731439044178,-0.14816455823559074,0.562823900851779,0.9717932340616785,-0.9054975889159703,-0.5859112738772962,-0.2994738680862955,-0.2600896256154882,-0.8770590008620294
1,-0.136411540933528,-1.3926356650316625,-1.1882806598496316,0.6605707822575112,-0.8310307451586503,-0.7911117410976709,2.397479784483584,1.0270625958703417,-0.2652905969315342,0.37035370473306395
24,1.3242090423469333,-0.1592851469189756,-0.9409359771487317,0.6362821632415414,-0.5292150924154081,0.8229996670049976,-0.44651922106648545,0.03216024790286381,-0.26418523079188316,-0.8829447929721093
27,-1.8729271232780764,-0.3785918104237305,0.18797052338358133,-1.255860498636691,-0.3758862848720497,-0.46490024917140993,-0.6350494795444167,0.19797730589744345,-0.2652607584351633,2.2744044585534144
9,0.4911143392906701,1.6386303512575193,0.19431269473488647,0.05335530685826639,3.094186727951323,-0.8250038441549448,0.8731925882790333,-0.46529092608087513,-0.2652905969315342,-0.8644850807896309
17,-0.9857353615817964,-0.7767734741581813,1.2217444536463167,-0.6015487985601384,-0.5211451551762839,0.6916677676580613,0.9433900249463483,-1.2943762160537733,0.16599387952191055,-0.1605451427682078
4,0.8643840439067877,0.3281122710622702,1.9384098163437962,2.369363990832264,2.028955012386939,0.37392930149611875,1.2141515663774198,-0.9627421000646141,-0.2636357424218832,-0.3401725723739012
22,-0.9045897736217706,0.5158940636587748,1.3041926812132834,-0.7964501560297501,-0.5453549668936564,1.5262608054434308,0.7929669463735306,-0.13365681009171584,-0.2652905969315342,1.0609213785505076
24,-0.3041124227175811,-1.3187942909698995,0.023074068249647868,-1.109536379199019,1.8836961420827045,1.1026095172275074,0.18124642684407286,-1.1285591580591938,-0.26415328379362735,-0.748525595677511
10,0.4153784571946461,-1.430812911981513,0.9363467428375863,0.4076137012863135,0.9717932340616785,1.1365016202847813,0.3517259158932662,0.36379436389202313,-0.264613320568511,0.4342212352595328
20,1.3404381599389386,0.18564055083799746,-0.6745647803939161,0.977211437477898,-0.4565856572632909,-0.06666803824844167,-0.1687379359686825,0.03216024790286381,-0.259450685650372,-0.3681146169792313
17,1.0429043374188443,-0.7780300340771499,0.7841346304062632,1.1303482183468783,-0.4485157200241668,-0.33780486270663274,0.2915566844641391,2.0219649438378196,-0.2652905969315342,-0.3601311756634227
9,1.3404381599389386,1.252607752621327,0.5494742904079732,1.1715203896056563,-0.7067537116761387,-0.9393896919732443,-0.5989479406869405,-0.46529092608087513,-0.2651257504205342,-0.870193241330434
17,-0.9262285970777775,-0.7778082882090965,0.28944526500446277,-0.2452169854356062,-0.8794503685933949,-0.2107094762418558,-0.6460805053064232,0.03216024790286381,-0.2627540052700228,0.2066931577589878
20,0.6696346328027266,-0.5932787683440408,1.5451951925628784,0.5939251812990576,-1.071514874884549,0.24259740214918232,0.11104899017675811,1.358696711859501,-0.2652905969315342,-0.8099980938092372
24,0.24767757541059301,-1.7030798803063407,-0.034005473912098336,0.3996162291712991,-0.47272553174153914,0.17057668315247526,-0.6180015306394974,0.6954284798811824,-0.2652905969315342,-0.849715714355385
10,-0.15805036438953488,-1.4140341412988098,0.16894400932966594,-0.5707437207837868,0.1728694473883906,-0.3844065044103844,2.3272823478162694,-0.46529092608087513,-0.2652905969315342,1.468076885656746
11,-1.0777003612698253,0.5471232734096203,-1.0614372328235293,-0.27779927923751696,-0.15799797941569846,-0.8758419987408557,-0.6701481978780742,-0.46529092608087513,-0.2652905969315342,2.246462413948085
17,0.5993084565707043,-0.9244562222817068,1.6530121055350657,1.3199179277398132,0.0598903260406528,-0.7656926638047157,1.615279775904933,1.358696711859501,-0.2651525858990691,-0.5289809594927746
19,1.443222571354971,0.22156338146263913,-1.4800205420096677,0.8282214940018882,-0.3193967241981808,-1.0114104109699513,0.18124642684407286,1.1928796538649213,-0.25570649745479096,-0.8819368835059884
9,-0.16886977611753828,-1.6847119309025889,0.023074068249647868,-0.05920170809378872,1.940185702756573,-1.0961406686131359,-0.16472665387340726,-0.46529092608087513,-0.2652905969315342,-0.8727479425514928
20,-0.6557433038776919,-0.5940918365269033,0.5811851471644989,-0.29320181812569285,-0.4565856572632909,1.4500035735645647,-0.6962215314973624,0.36379436389202313,2.16268127051008,-0.19647062868934653
7,0.437017280650653,0.17832293719223744,-0.9345938057974266,0.7642417170817727,1.383360033257009,-0.719091022100964,-0.39136409225645236,-0.9627421000646141,-0.2652905969315342,-0.7612991017828048
7,0.6804540445307301,-1.2582946266360129,-0.668222609042611,0.9150088765833411,1.318800535344016,-0.4860828135822061,-0.6400635821635107,-0.2994738680862955,-0.24733638391176857,-0.12062793618916477
20,0.004240811530516523,0.2570796779958488,1.7354603331020324,-0.02691561696280449,-0.8374866949499495,1.1068460301096668,-0.5417871708292699,2.8510502338107178,-0.2614952935387439,0.8972608315764314
8,0.34505228096262386,-0.7176042850326146,-1.0614372328235293,0.0024084474589151994,-0.1660679166548226,-0.17681737318458188,-0.6300353769253229,1.5245137698540807,-0.2652905969315342,0.8573436249973884
3,0.39373963373863924,-0.11312504871920462,-0.3637983841799653,0.17302118591255655,-0.5614948413719045,-0.10479665418787483,-0.6721538389257117,-1.1285591580591938,-0.26515386377899935,0.5699397376282789
10,0.13948345813055874,-1.2232218218389093,0.32749829311229356,0.522244134934854,-0.8181188455760516,0.19599576044543068,0.9032772039935969,-1.2943762160537733,-0.2652905969315342,-0.3281974104001883
12,1.3891255127149538,1.735015888571372,-0.3320875274234396,0.5124694467942807,-0.012739109111464138,0.361219762849641,-0.3873528101611772,0.03216024790286381,4.839839724347019,-0.8012163083618478
21,0.8427452204507808,-1.2257718993215228,0.27041875095054735,0.8717632866280778,1.262310974670147,0.9119664375303417,-0.28406229620784257,-1.2943762160537733,-0.2652905969315342,-0.5110182165322051
15,0.642586103482718,-1.0746890478878457,0.2831030936531576,1.3791584619251054,-0.5050052806980356,-0.2573111179456072,-0.34423152763696946,-0.2994738680862955,-0.2652815878780261,-0.6163996419008787
1,-1.9432532995100986,-0.263173086101966,-0.9282516344461215,-2.444818019735505,-0.10957835598095368,-1.7146715494083844,-0.6902046083544499,2.0219649438378196,0.5972783559753554,2.5817669492120454
20,-0.6016462452376747,0.6618028448378739,-0.7570130079608829,0.13599585204674894,1.1816116022789058,-1.566393598532811,-0.7593992244979458,1.0270625958703417,-0.2068275901234006,0.7415837259181637
7,1.1186402195148681,-1.1099466409083274,-0.7506708366095777,0.4505630885706505,2.2629831923215384,-0.6979084576901678,-0.5287505040196256,-0.46529092608087513,-0.18861780111758847,-0.8494362939093316
7,0.7291413973067454,-0.7786952716813099,0.39726217797665003,-0.10392831140368426,1.1089821671267888,-0.7741656895690339,-0.4495276826379418,-0.7969250420700345,-0.2412025602466529,-0.7094067332300489
19,1.2106052192028973,-1.072582462141339,-2.3298715030845547,-0.4327132761320557,-0.10150841874182956,-1.2698376967816647,0.772910535897155,-1.2943762160537733,-0.24101087825711806,-0.8559827157882947
20,0.8481549263147825,-0.7778452458537722,0.8095033158114837,0.24055539488378958,1.8836961420827045,0.9839871565270487,-0.3031158861603994,1.358696711859501,-0.2652905969315342,0.2506020849959349
15,0.6209472800267112,-0.48166668142385893,1.4246939368880809,0.8291101020146675,-0.47272553174153914,1.6109910630866155,-0.22990998792162823,0.36379436389202313,-0.2652905969315342,-0.28029676250533675
20,-0.212147423029552,-0.6309755659131088,0.14991749527575055,-0.11103717550591932,-0.6228263643892479,0.11126550280224637,-0.7112638393546442,0.5296114218866027,-0.2652905969315342,-0.8772985041015037
