energy,tempo,danceability,loudness,liveness,valence,speechiness,track_popularity,instrumentalness,mode,key,duration_ms,acousticness,playlist_genre,playlist_subgenre,track_id,track_name,track_artist,track_album_name
-0.4061818519971536,1.3630558710838325,-0.8200821274757608,-0.3171011109687399,-0.39989184980254167,0.04009718418100203,-0.7073162732681417,4.010561333022452,-0.26537484864851935,-1.1718529927511037,0.1830871315806302,0.6359692502340782,0.34592588730737517,20,32,2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",Die With A Smile
-0.8661380329383146,-0.5949668035170395,0.6128405860963406,-1.0263240798313114,-0.4402298326523038,-0.3709673617359956,-0.6531774124575498,3.5132257541187997,0.12299353756970814,0.8533493588238805,-0.9256345816749388,-0.07238472553377862,-0.0851187163655539,20,32,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT
0.7626479725121503,-0.4630549515360403,-0.6108500498302768,0.7517695956545511,-0.1013907767143013,-0.6506607641125094,-0.6431516974926252,2.8501116489139293,-0.26537484864851935,0.8533493588238805,-1.202815009988831,-0.8283911373031637,-0.029242564037581676,20,32,7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,The Secret of Us (Deluxe)
1.3145953896415437,-0.2998094159472302,0.1246324049235452,0.7810983650436046,1.0684107259288025,1.1037796689765316,-0.3764676794256353,0.8607693332993185,-0.26537484864851935,-1.1718529927511037,-1.4799954383027234,-0.9831157495183488,-0.5085801279368297,20,32,1d7Ptw3qYcfpdLNL5REhtJ,Taste,Sabrina Carpenter,Short n' Sweet
0.6273667428235734,1.032648089455235,0.8030515657740533,0.6605245353330504,1.479858150996377,1.7521598290311766,1.594587882678509,3.6790042804200174,-0.26537484864851935,-1.1718529927511037,-1.4799954383027234,-0.7663469108749681,-0.7703998131307571,20,32,5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",APT.
-0.4602943438725844,-0.1613943466136663,0.31484338460125727,0.22118549488894293,-0.6733833735239294,1.099541890152645,-0.6551825554505345,3.015890175215147,-0.26537484864851935,-1.1718529927511037,1.5689892731500914,0.0657181406463162,-0.6829935462748575,20,32,0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,"Good Luck, Babe!"
-0.5739305768109884,1.0711500921903052,0.11829203893428811,0.04995288168820501,-0.6144899185632766,1.3368575042902928,-0.6000411231434503,2.0212190174078417,-0.2039257717501748,0.8533493588238805,1.2918088448361993,-0.7701035283999266,1.0922716362595766,20,32,6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,Addison Rae,Diet Pepsi
-2.2730628216995132,0.9984322981570828,-1.1624618908956434,-1.5687581884308808,-0.012647214444824365,-1.693154354788606,-0.5799896932136014,2.8501116489139293,-0.2636437987691585,-1.1718529927511037,0.1830871315806302,0.8040564425951202,1.5592366235719164,20,32,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT
-1.3585617090047342,-0.9663891945851067,-1.0039527411642166,-1.1057191323188509,0.2535834723636062,-0.9684941759040023,-0.7574448480927639,-0.7970159297128574,-0.26482487302264124,0.8533493588238805,1.5689892731500914,-0.044836197017416396,1.8545820001626274,20,32,0UYnhUfnUj5adChuAXvLUB,Sailor Song,Gigi Perez,Sailor Song
0.29728054238344576,-0.04090007509824981,0.7523286378599966,0.3619043379172308,-0.4886354120720185,0.1884194430170317,-0.5037942594801756,2.684333122612712,-0.2653584962954154,-1.1718529927511037,1.5689892731500914,0.7102782325085996,-0.6502660856256166,20,32,1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",Timeless
-0.0003381629314228686,0.3303006153782532,0.7967111997847963,0.025067865236886817,-0.7701945323633587,0.39183282656358737,-0.026570227149772502,1.5238834385041888,1.6509165307177347,0.8533493588238805,0.46026755989452245,-1.1900041694659482,-0.8250786193374157,20,32,3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,"Charli xcx, Billie Eilish",Guess featuring Billie Eilish
-0.4386493471224121,-0.5176302471595517,0.11829203893428811,0.1877092227580027,-0.5451085880616856,0.2265594524320109,-0.470709400095925,2.0212190174078417,-0.26537484864851935,0.8533493588238805,1.014628416522307,-0.4842060658954376,0.21022666022515685,20,32,5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,Please Please Please
0.7518254741370642,-0.6299215967870744,-0.2684702864103945,0.9668472378409448,0.15677231352417684,0.2604616830231035,-0.5248482609065169,0.5292122806968833,-0.26537484864851935,0.8533493588238805,-1.202815009988831,-0.5621515911621562,-0.4004198616448262,20,32,1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,2 hands
0.22693430294538575,-1.4805128664236555,0.4543314363649133,0.5203981926964605,-0.7355038671125632,0.3325039230291753,-0.7383959896594073,1.6896619648054063,-0.26537484864851935,0.8533493588238805,1.014628416522307,-0.7427608419397264,-0.6307094323108263,20,32,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,A Bar Song (Tipsy)
0.48667426394745344,0.698434447671444,0.5811387561500552,0.5112144366251408,1.076478322498755,1.828439847861135,-0.5900154081785258,2.0212190174078417,-0.26537484864851935,0.8533493588238805,0.1830871315806302,-0.5103480070280254,-0.8087148890127952,20,32,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess
